ID,Name,Type,Phase,Frozen,Duration,Start time,Relative time,Average rating,Round number,Division,Date
"1010","Codeforces Round 499 (Div. 1)","CF","FINISHED","false","7200","1532617500","209975926","2200","499","1","7/26/2018"
"1006","Codeforces Round 498 (Div. 3)","ICPC","FINISHED","false","7200","1531751700","210841726","1433.3333333333333","498","3","7/16/2018"
"1009","Educational Codeforces Round 47 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1531578900","211014526","1757.142857142857","47","2","7/14/2018"
"1007","Codeforces Round 497 (Div. 1)","CF","FINISHED","false","7800","1531492500","211100926","2660","497","1","7/13/2018"
"1005","Codeforces Round 496 (Div. 3)","ICPC","FINISHED","false","7200","1531150500","211442926","1542.857142857143","496","3","7/9/2018"
"1004","Codeforces Round 495 (Div. 2)","CF","FINISHED","false","7200","1530808500","211784926","1816.6666666666667","495","2","7/5/2018"
"1003","Codeforces Round 494 (Div. 3)","ICPC","FINISHED","false","7200","1530628500","211964926","1550","494","3","7/3/2018"
"997","Codeforces Round 493 (Div. 1)","CF","FINISHED","false","7200","1530453900","212139526","2380","493","1","7/1/2018"
"1000","Educational Codeforces Round 46 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1530110100","212483326","1928.5714285714287","46","2","6/27/2018"
"995","Codeforces Round 492 (Div. 1) [Thanks, uDebug!]","CF","FINISHED","false","7200","1529858100","212735326","2283.3333333333335","492","1","6/24/2018"
"991","Codeforces Round 491 (Div. 2)","CF","FINISHED","false","7200","1529768100","212825326","1566.6666666666667","491","2","6/23/2018"
"999","Codeforces Round 490 (Div. 3)","ICPC","FINISHED","false","7200","1529591700","213001726","1466.6666666666667","490","3","6/21/2018"
"992","Codeforces Round 489 (Div. 2)","CF","FINISHED","false","7200","1529339700","213253726","1720","489","2","6/18/2018"
"993","Codeforces Round 488 by NEAR (Div. 1)","CF","FINISHED","false","9000","1529166900","213426526","2266.6666666666665","488","1","6/16/2018"
"989","Codeforces Round 487 (Div. 2)","CF","FINISHED","false","7200","1528724100","213869326","1820","487","2","6/11/2018"
"990","Educational Codeforces Round 45 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1528625100","213968326","1757.142857142857","45","2","6/10/2018"
"988","Codeforces Round 486 (Div. 3)","ICPC","FINISHED","false","7200","1527863700","214729726","1550","486","3","6/1/2018"
"986","Codeforces Round 485 (Div. 1)","CF","FINISHED","false","7800","1527608100","214985326","2516.6666666666665","485","1","5/29/2018"
"985","Educational Codeforces Round 44 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1526913900","215679526","1857.142857142857","44","2","5/21/2018"
"982","Codeforces Round 484 (Div. 2)","CF","FINISHED","false","7200","1526574900","216018526","1866.6666666666667","484","2","5/17/2018"
"983","Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]","CF","FINISHED","false","7200","1526395500","216197926","2400","483","1","5/15/2018"
"979","Codeforces Round 482 (Div. 2)","CF","FINISHED","false","7200","1526308500","216284926","1800","482","2","5/14/2018"
"978","Codeforces Round 481 (Div. 3)","ICPC","FINISHED","false","9000","1526202300","216391126","1242.857142857143","481","3","5/13/2018"
"980","Codeforces Round 480 (Div. 2)","CF","FINISHED","false","7200","1525791900","216801526","1900","480","2","5/8/2018"
"977","Codeforces Round 479 (Div. 3)","ICPC","FINISHED","false","7200","1525615500","216977926","1250","479","3","5/6/2018"
"975","Codeforces Round 478 (Div. 2)","CF","FINISHED","false","7200","1525183500","217409926","1600","478","2","5/1/2018"
"976","Educational Codeforces Round 43 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1525099200","217494226","1783.3333333333333","43","2","4/30/2018"
"965","Codeforces Round 476 (Div. 2) [Thanks, Telegram!]","CF","FINISHED","false","7200","1524677700","217915726","1640","476","2","4/25/2018"
"963","Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1)","CF","FINISHED","false","7200","1523973900","218619526","2400","475","1","4/17/2018"
"962","Educational Codeforces Round 42 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1523370900","219222526","1857.142857142857","42","2","4/10/2018"
"960","Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","9000","1523117100","219476326","2112.5","474","1","4/7/2018"
"961","Educational Codeforces Round 41 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1522850700","219742726","1828.5714285714287","41","2","4/4/2018"
"959","Codeforces Round 473 (Div. 2)","CF","FINISHED","false","7200","1522771500","219821926","1616.6666666666667","473","2","4/3/2018"
"955","Codeforces Round 471 (Div. 2)","CF","FINISHED","false","9000","1521822900","220770526","2116.6666666666665","471","2","3/23/2018"
"954","Educational Codeforces Round 40 (Rated for Div. 2)","ICPC","FINISHED","false","10800","1521698700","220894726","1811.111111111111","40","2","3/22/2018"
"949","Codeforces Round 469 (Div. 1)","CF","FINISHED","false","9000","1520583000","222010426","2250","469","1","3/9/2018"
"946","Educational Codeforces Round 39 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1520348700","222244726","1728.5714285714287","39","2","3/6/2018"
"936","Codeforces Round 467 (Div. 1)","CF","FINISHED","false","7200","1519574700","223018726","2500","467","1","2/25/2018"
"940","Codeforces Round 466 (Div. 2)","CF","FINISHED","false","7200","1519464900","223128526","1716.6666666666667","466","2","2/24/2018"
"935","Codeforces Round 465 (Div. 2)","CF","FINISHED","false","7200","1519058100","223535326","1683.3333333333333","465","2","2/19/2018"
"939","Codeforces Round 464 (Div. 2)","CF","FINISHED","false","7200","1518861900","223731526","1533.3333333333333","464","2","2/17/2018"
"938","Educational Codeforces Round 38 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1518793500","223799926","1928.5714285714287","38","2","2/16/2018"
"932","ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","7200","1518705300","223888126","1985.7142857142858","463","1","2/15/2018"
"933","Codeforces Round 462 (Div. 1)","CF","FINISHED","false","7200","1518609900","223983526","2520","462","1","2/14/2018"
"922","Codeforces Round 461 (Div. 2)","CF","FINISHED","false","7200","1518023700","224569726","1766.6666666666667","461","2","2/7/2018"
"920","Educational Codeforces Round 37 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1517582100","225011326","1757.142857142857","37","2","2/2/2018"
"919","Codeforces Round 460 (Div. 2)","CF","FINISHED","false","7200","1517403900","225189526","1600","460","2","1/31/2018"
"917","Codeforces Round 459 (Div. 1)","CF","FINISHED","false","7200","1517236500","225356926","2480","459","1","1/29/2018"
"914","Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","10800","1516462500","226130926","2150","458","1","1/20/2018"
"916","Codeforces Round 457 (Div. 2)","CF","FINISHED","false","7200","1516372500","226220926","1820","457","2","1/19/2018"
"915","Educational Codeforces Round 36 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1515848700","226744726","1871.4285714285713","36","2","1/13/2018"
"912","Codeforces Round 456 (Div. 2)","CF","FINISHED","false","7200","1515162900","227430526","1820","456","2","1/5/2018"
"911","Educational Codeforces Round 35 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1514469900","228123526","1771.4285714285713","35","2","12/28/2017"
"909","Codeforces Round 455 (Div. 2)","CF","FINISHED","false","7200","1514392500","228200926","1766.6666666666667","455","2","12/27/2017"
"901","Codeforces Round 453 (Div. 1)","CF","FINISHED","false","7200","1513697700","228895726","2400","453","1","12/19/2017"
"899","Codeforces Round 452 (Div. 2)","CF","FINISHED","false","7200","1513492500","229100926","1533.3333333333333","452","2","12/17/2017"
"898","Codeforces Round 451 (Div. 2)","CF","FINISHED","false","7200","1513424100","229169326","1466.6666666666667","451","2","12/16/2017"
"903","Educational Codeforces Round 34 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1513091100","229502326","1800","34","2","12/12/2017"
"900","Codeforces Round 450 (Div. 2)","CF","FINISHED","false","7200","1513008300","229585126","1580","450","2","12/11/2017"
"896","Codeforces Round 449 (Div. 1)","CF","FINISHED","false","8100","1512223500","230369926","2460","449","1","12/2/2017"
"895","Codeforces Round 448 (Div. 2)","CF","FINISHED","false","7200","1511712300","230881126","1860","448","2","11/26/2017"
"893","Educational Codeforces Round 33 (Rated for Div. 2)","ICPC","FINISHED","false","7200","1511449500","231143926","1566.6666666666667","33","2","11/23/2017"
"894","Codeforces Round 447 (Div. 2)","CF","FINISHED","false","7200","1511099700","231493726","1760","447","2","11/19/2017"
"891","Codeforces Round 446 (Div. 1)","CF","FINISHED","false","7200","1510929300","231664126","2380","446","1","11/17/2017"
"888","Educational Codeforces Round 32","ICPC","FINISHED","false","7200","1510239900","232353526","1628.5714285714287","32","undefined","11/9/2017"
"887","Codeforces Round 444 (Div. 2)","CF","FINISHED","false","9000","1509725100","232868326","1916.6666666666667","444","2","11/3/2017"
"884","Educational Codeforces Round 31","ICPC","FINISHED","false","7200","1509113100","233480326","1783.3333333333333","31","undefined","10/27/2017"
"878","Codeforces Round 443 (Div. 1)","CF","FINISHED","false","7200","1509029100","233564326","2560","443","1","10/26/2017"
"877","Codeforces Round 442 (Div. 2)","CF","FINISHED","false","7200","1508773500","233819926","1766.6666666666667","442","2","10/23/2017"
"875","Codeforces Round 441 (Div. 1, by Moscow Team Olympiad)","CF","FINISHED","false","7200","1508151900","234441526","2016.6666666666667","441","1","10/16/2017"
"873","Educational Codeforces Round 30","ICPC","FINISHED","false","7200","1507817100","234776326","1733.3333333333333","30","undefined","10/12/2017"
"869","Codeforces Round 439 (Div. 2)","CF","FINISHED","false","7200","1507296900","235296526","1840","439","2","10/6/2017"
"868","Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined)","CF","FINISHED","false","10800","1507187100","235406326","2071.4285714285716","438","1","10/5/2017"
"864","Codeforces Round 436 (Div. 2)","CF","FINISHED","false","7200","1506335700","236257726","1616.6666666666667","436","2","9/25/2017"
"863","Educational Codeforces Round 29","ICPC","FINISHED","false","7200","1506006300","236587126","1914.2857142857142","29","undefined","9/21/2017"
"862","Codeforces Round 435 (Div. 2)","CF","FINISHED","false","7200","1505833500","236759926","1866.6666666666667","435","2","9/19/2017"
"853","Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)","CF","FINISHED","false","7200","1504702500","237890926","2240","433","1","9/6/2017"
"846","Educational Codeforces Round 28","ICPC","FINISHED","false","7200","1504623900","237969526","1850","28","undefined","9/5/2017"
"850","Codeforces Round 432 (Div. 1, based on IndiaHacks Final Round 2017)","CF","FINISHED","false","9000","1504535700","238057726","2400","432","1","9/4/2017"
"848","Codeforces Round 431 (Div. 1)","CF","FINISHED","false","7200","1504272900","238320526","2480","431","1","9/1/2017"
"842","Codeforces Round 430 (Div. 2)","CF","FINISHED","false","7200","1504019100","238574326","1820","430","2","8/29/2017"
"845","Educational Codeforces Round 27","ICPC","FINISHED","false","7200","1503327900","239265526","1885.7142857142858","27","undefined","8/21/2017"
"840","Codeforces Round 429 (Div. 1)","CF","FINISHED","false","7200","1503068700","239524726","2320","429","1","8/18/2017"
"839","Codeforces Round 428 (Div. 2)","CF","FINISHED","false","7200","1502548500","240044926","1840","428","2","8/12/2017"
"837","Educational Codeforces Round 26","ICPC","FINISHED","false","7200","1501773300","240820126","1857.142857142857","26","undefined","8/3/2017"
"835","Codeforces Round 427 (Div. 2)","CF","FINISHED","false","7200","1501511700","241081726","1716.6666666666667","427","2","7/31/2017"
"833","Codeforces Round 426 (Div. 1)","CF","FINISHED","false","7200","1501425300","241168126","2560","426","1","7/30/2017"
"832","Codeforces Round 425 (Div. 2)","CF","FINISHED","false","7200","1500906900","241686526","1880","425","2","7/24/2017"
"825","Educational Codeforces Round 25","ICPC","FINISHED","false","7200","1500217500","242375926","1857.142857142857","25","undefined","7/16/2017"
"830","Codeforces Round 424 (Div. 1, rated, based on VK Cup Finals)","CF","FINISHED","false","7200","1499958300","242635126","2320","424","1","7/13/2017"
"827","Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)","CF","FINISHED","false","7200","1499791500","242801926","2366.6666666666665","423","1","7/11/2017"
"822","Codeforces Round 422 (Div. 2)","CF","FINISHED","false","7200","1499011500","243581926","1683.3333333333333","422","2","7/2/2017"
"818","Educational Codeforces Round 24","ICPC","FINISHED","false","8100","1498748700","243844726","1814.2857142857142","24","undefined","6/29/2017"
"819","Codeforces Round 421 (Div. 1)","CF","FINISHED","false","7200","1498574100","244019326","2540","421","1","6/27/2017"
"821","Codeforces Round 420 (Div. 2)","CF","FINISHED","false","8100","1498401300","244192126","1580","420","2","6/25/2017"
"815","Codeforces Round 419 (Div. 1)","CF","FINISHED","false","7200","1497710100","244883326","2400","419","1","6/17/2017"
"817","Educational Codeforces Round 23","ICPC","FINISHED","false","8100","1497539100","245054326","1750","23","undefined","6/15/2017"
"814","Codeforces Round 418 (Div. 2)","CF","FINISHED","false","7200","1496837700","245755726","1680","418","2","6/7/2017"
"813","Educational Codeforces Round 22","ICPC","FINISHED","false","7200","1496675100","245918326","1983.3333333333333","22","undefined","6/5/2017"
"812","Codeforces Round 417 (Div. 2)","CF","FINISHED","false","7200","1496326500","246266926","1860","417","2","6/1/2017"
"811","Codeforces Round 416 (Div. 2)","CF","FINISHED","false","7200","1495877700","246715726","1720","416","2","5/27/2017"
"809","Codeforces Round 415 (Div. 1)","CF","FINISHED","false","7200","1495303500","247289926","2460","415","1","5/20/2017"
"808","Educational Codeforces Round 21","ICPC","FINISHED","false","9000","1494860700","247732726","1785.7142857142858","21","undefined","5/15/2017"
"794","Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)","CF","FINISHED","false","7200","1494668100","247925326","2171.4285714285716","414","1","5/13/2017"
"799","Playrix Codescapes Cup (Codeforces Round 413, rated, Div. 1 + Div. 2)","CF","FINISHED","false","7200","1494516900","248076526","2271.4285714285716","413","1","5/11/2017"
"804","Codeforces Round 411 (Div. 1)","CF","FINISHED","false","7200","1493909400","248684026","2266.6666666666665","411","1","5/4/2017"
"803","Educational Codeforces Round 20","ICPC","FINISHED","false","8100","1493391900","249201526","1814.2857142857142","20","undefined","4/28/2017"
"798","Codeforces Round 410 (Div. 2)","CF","FINISHED","false","7200","1492785300","249808126","1880","410","2","4/21/2017"
"797","Educational Codeforces Round 19","ICPC","FINISHED","false","7200","1492266900","250326526","1816.6666666666667","19","undefined","4/15/2017"
"796","Codeforces Round 408 (Div. 2)","CF","FINISHED","false","7200","1491842100","250751326","1883.3333333333333","408","2","4/10/2017"
"788","Codeforces Round 407 (Div. 1)","CF","FINISHED","false","7200","1490803500","251789926","2380","407","1","3/29/2017"
"792","Educational Codeforces Round 18","ICPC","FINISHED","false","7200","1490625300","251968126","1983.3333333333333","18","undefined","3/27/2017"
"786","Codeforces Round 406 (Div. 1)","CF","FINISHED","false","7200","1490281500","252311926","2660","406","1","3/23/2017"
"785","Codeforces Round 404 (Div. 2)","CF","FINISHED","false","7800","1489590300","253003126","1600","404","2","3/15/2017"
"778","Codeforces Round 402 (Div. 1)","CF","FINISHED","false","7200","1488096300","254497126","2340","402","1","2/26/2017"
"777","Codeforces Round 401 (Div. 2)","CF","FINISHED","false","7200","1487930700","254662726","1540","401","2","2/24/2017"
"776","ICM Technex 2017 and Codeforces Round 400 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","7800","1487861100","254732326","1957.142857142857","400","1","2/23/2017"
"768","Divide by Zero 2017 and Codeforces Round 399 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","9600","1487606700","254986726","2028.5714285714287","399","1","2/20/2017"
"767","Codeforces Round 398 (Div. 2)","CF","FINISHED","false","7200","1487408700","255184726","1940","398","2","2/18/2017"
"765","Codeforces Round 397 by Kaspersky Lab and Barcelona Bootcamp (Div. 1 + Div. 2 combined)","CF","FINISHED","false","10800","1487059500","255533926","1914.2857142857142","397","1","2/14/2017"
"766","Codeforces Round 396 (Div. 2)","CF","FINISHED","false","7200","1486487100","256106326","1560","396","2","2/7/2017"
"763","Codeforces Round 395 (Div. 1)","CF","FINISHED","false","7200","1486042500","256550926","2420","395","1","2/2/2017"
"761","Codeforces Round 394 (Div. 2)","CF","FINISHED","false","7200","1485873300","256720126","1683.3333333333333","394","2","1/31/2017"
"762","Educational Codeforces Round 17","ICPC","FINISHED","false","7200","1485354900","257238526","2033.3333333333333","17","undefined","1/25/2017"
"758","Codeforces Round 392 (Div. 2)","CF","FINISHED","false","7200","1484838300","257755126","1766.6666666666667","392","2","1/19/2017"
"757","Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)","CF","FINISHED","false","10800","1484235300","258358126","2171.4285714285716","391","1","1/12/2017"
"754","Codeforces Round 390 (Div. 2)","CF","FINISHED","false","7200","1483713300","258880126","1840","390","2","1/6/2017"
"749","Codeforces Round 388 (Div. 2)","CF","FINISHED","false","7200","1482165300","260428126","1580","388","2","12/19/2016"
"747","Codeforces Round 387 (Div. 2)","CF","FINISHED","false","7200","1482113100","260480326","1500","387","2","12/18/2016"
"746","Codeforces Round 386 (Div. 2)","CF","FINISHED","false","9000","1482057300","260536126","1571.4285714285713","386","2","12/18/2016"
"744","Codeforces Round 385 (Div. 1)","CF","FINISHED","false","7200","1481992500","260600926","2440","385","1","12/17/2016"
"743","Codeforces Round 384 (Div. 2)","CF","FINISHED","false","7200","1481726100","260867326","1580","384","2","12/14/2016"
"741","Codeforces Round 383 (Div. 1)","CF","FINISHED","false","7200","1481034900","261558526","2420","383","1","12/6/2016"
"736","Codeforces Round 382 (Div. 1)","CF","FINISHED","false","7200","1480264500","262328926","2850","382","1","11/27/2016"
"739","Codeforces Round 381 (Div. 1)","CF","FINISHED","false","7200","1479918900","262674526","2500","381","1","11/23/2016"
"734","Codeforces Round 379 (Div. 2)","CF","FINISHED","false","7200","1479227700","263365726","1583.3333333333333","379","2","11/15/2016"
"733","Codeforces Round 378 (Div. 2)","CF","FINISHED","false","9000","1477922700","264670726","1683.3333333333333","378","2","10/31/2016"
"732","Codeforces Round 377 (Div. 2)","CF","FINISHED","false","9000","1476714900","265878526","1516.6666666666667","377","2","10/17/2016"
"731","Codeforces Round 376 (Div. 2)","CF","FINISHED","false","7200","1476611100","265982326","1633.3333333333333","376","2","10/16/2016"
"723","Codeforces Round 375 (Div. 2)","CF","FINISHED","false","9000","1475494500","267098926","1600","375","2","10/3/2016"
"721","Codeforces Round 374 (Div. 2)","CF","FINISHED","false","7200","1475244300","267349126","1680","374","2","9/30/2016"
"718","Codeforces Round 373 (Div. 1)","CF","FINISHED","false","7200","1474635900","267957526","2550","373","1","9/23/2016"
"715","Codeforces Round 372 (Div. 1)","CF","FINISHED","false","7200","1474119900","268473526","2620","372","1","9/17/2016"
"713","Codeforces Round 371 (Div. 1)","CF","FINISHED","false","7200","1473784500","268808926","2380","371","1","9/13/2016"
"712","Codeforces Round 370 (Div. 2)","CF","FINISHED","false","8100","1473525900","269067526","1640","370","2","9/10/2016"
"711","Codeforces Round 369 (Div. 2)","CF","FINISHED","false","7200","1472472300","270121126","1620","369","2","8/29/2016"
"710","Educational Codeforces Round 16","ICPC","FINISHED","false","7200","1471875000","270718426","1766.6666666666667","16","undefined","8/22/2016"
"707","Codeforces Round 368 (Div. 2)","CF","FINISHED","false","7200","1471698300","270895126","1640","368","2","8/20/2016"
"706","Codeforces Round 367 (Div. 2)","CF","FINISHED","false","7200","1470933300","271660126","1580","367","2","8/11/2016"
"704","Codeforces Round 366 (Div. 1)","CF","FINISHED","false","7200","1470578700","272014726","2680","366","1","8/7/2016"
"703","Codeforces Round 365 (Div. 2)","CF","FINISHED","false","8100","1470323700","272269726","1800","365","2","8/4/2016"
"702","Educational Codeforces Round 15","ICPC","FINISHED","false","7200","1469804400","272789026","1766.6666666666667","15","undefined","7/29/2016"
"700","Codeforces Round 364 (Div. 1)","CF","FINISHED","false","7200","1469205300","273388126","2540","364","1","7/22/2016"
"698","Codeforces Round 363 (Div. 1)","CF","FINISHED","false","8100","1468933500","273659926","2316.6666666666665","363","1","7/19/2016"
"696","Codeforces Round 362 (Div. 1)","CF","FINISHED","false","8100","1468514100","274079326","2333.3333333333335","362","1","7/14/2016"
"691","Educational Codeforces Round 14","ICPC","FINISHED","false","7200","1468425600","274167826","1700","14","undefined","7/13/2016"
"689","Codeforces Round 361 (Div. 2)","CF","FINISHED","false","7200","1467822900","274770526","1760","361","2","7/6/2016"
"687","Codeforces Round 360 (Div. 1)","CF","FINISHED","false","7200","1467219900","275373526","2120","360","1","6/29/2016"
"685","Codeforces Round 359 (Div. 1)","CF","FINISHED","false","7200","1466699700","275893726","2380","359","1","6/23/2016"
"682","Codeforces Round 358 (Div. 2)","CF","FINISHED","false","7200","1466181300","276412126","1680","358","2","6/17/2016"
"681","Codeforces Round 357 (Div. 2)","CF","FINISHED","false","7200","1465922100","276671326","1640","357","2","6/14/2016"
"678","Educational Codeforces Round 13","ICPC","FINISHED","false","7200","1465834200","276759226","1733.3333333333333","13","undefined","6/13/2016"
"679","Codeforces Round 356 (Div. 1)","CF","FINISHED","false","7200","1465403700","277189726","2400","356","1","6/8/2016"
"677","Codeforces Round 355 (Div. 2)","CF","FINISHED","false","7200","1464798900","277794526","1660","355","2","6/1/2016"
"676","Codeforces Round 354 (Div. 2)","CF","FINISHED","false","7200","1464188700","278404726","1640","354","2","5/25/2016"
"675","Codeforces Round 353 (Div. 2)","CF","FINISHED","false","7200","1463416500","279176926","1740","353","2","5/16/2016"
"671","Codeforces Round 352 (Div. 1)","CF","FINISHED","false","7200","1462984500","279608926","2560","352","1","5/11/2016"
"670","Codeforces Round 350 (Div. 2)","CF","FINISHED","false","9000","1462464300","280129126","1442.857142857143","350","2","5/5/2016"
"666","Codeforces Round 349 (Div. 1)","CF","FINISHED","false","7200","1461947700","280645726","2480","349","1","4/29/2016"
"665","Educational Codeforces Round 12","ICPC","FINISHED","false","7200","1461164400","281429026","1766.6666666666667","12","undefined","4/20/2016"
"663","Codeforces Round 347 (Div. 1)","CF","FINISHED","false","7200","1460824500","281768926","1800","347","1","4/16/2016"
"660","Educational Codeforces Round 11","ICPC","FINISHED","false","7200","1460127600","282465826","1750","11","undefined","4/8/2016"
"659","Codeforces Round 346 (Div. 2)","CF","FINISHED","false","9000","1459353900","283239526","1557.142857142857","346","2","3/30/2016"
"652","Educational Codeforces Round 10","ICPC","FINISHED","false","7200","1458910800","283682626","1850","10","undefined","3/25/2016"
"650","Codeforces Round 345 (Div. 1)","CF","FINISHED","false","7200","1457342700","285250726","2260","345","1","3/7/2016"
"631","Codeforces Round 344 (Div. 2)","CF","FINISHED","false","7200","1457022900","285570526","1700","344","2","3/3/2016"
"632","Educational Codeforces Round 9","ICPC","FINISHED","false","7200","1456844400","285749026","1866.6666666666667","9","undefined","3/1/2016"
"629","Codeforces Round 343 (Div. 2)","CF","FINISHED","false","7200","1455986100","286607326","1640","343","2","2/20/2016"
"628","Educational Codeforces Round 8","ICPC","FINISHED","false","7200","1455894000","286699426","1766.6666666666667","8","undefined","2/19/2016"
"622","Educational Codeforces Round 7","ICPC","FINISHED","false","7200","1455116400","287477026","1716.6666666666667","7","undefined","2/10/2016"
"625","Codeforces Round 342 (Div. 2)","CF","FINISHED","false","7200","1454835900","287757526","1880","342","2","2/7/2016"
"621","Codeforces Round 341 (Div. 2)","CF","FINISHED","false","7200","1454249100","288344326","1660","341","2","1/31/2016"
"617","Codeforces Round 340 (Div. 2)","CF","FINISHED","false","7200","1453563300","289030126","1520","340","2","1/23/2016"
"620","Educational Codeforces Round 6","ICPC","FINISHED","false","7200","1453388400","289205026","1733.3333333333333","6","undefined","1/21/2016"
"613","Codeforces Round 339 (Div. 1)","CF","FINISHED","false","7200","1452789300","289804126","2460","339","1","1/14/2016"
"616","Educational Codeforces Round 5","ICPC","FINISHED","false","7200","1452524400","290069026","1666.6666666666667","5","undefined","1/11/2016"
"615","Codeforces Round 338 (Div. 2)","CF","FINISHED","false","7200","1452261900","290331526","1700","338","2","1/8/2016"
"610","Codeforces Round 337 (Div. 2)","CF","FINISHED","false","7200","1451215200","291378226","1780","337","2","12/27/2015"
"612","Educational Codeforces Round 4","ICPC","FINISHED","false","7200","1451055600","291537826","1750","4","undefined","12/25/2015"
"607","Codeforces Round 336 (Div. 1)","CF","FINISHED","false","7200","1450888500","291704926","2380","336","1","12/23/2015"
"609","Educational Codeforces Round 3","ICPC","FINISHED","false","7200","1450537200","292056226","1666.6666666666667","3","undefined","12/19/2015"
"605","Codeforces Round 335 (Div. 1)","CF","FINISHED","false","7200","1449677100","292916326","2180","335","1","12/9/2015"
"603","Codeforces Round 334 (Div. 1)","CF","FINISHED","false","7200","1448984100","293609326","2300","334","1","12/1/2015"
"600","Educational Codeforces Round 2","ICPC","FINISHED","false","7200","1448636400","293957026","1966.6666666666667","2","undefined","11/27/2015"
"601","Codeforces Round 333 (Div. 1)","CF","FINISHED","false","7200","1448382900","294210526","2240","333","1","11/24/2015"
"599","Codeforces Round 332 (Div. 2)","CF","FINISHED","false","7200","1448037300","294556126","1680","332","2","11/20/2015"
"596","Codeforces Round 331 (Div. 2)","CF","FINISHED","false","7200","1447605300","294988126","1740","331","2","11/15/2015"
"598","Educational Codeforces Round 1","ICPC","FINISHED","false","7200","1447426800","295166626","1850","1","undefined","11/13/2015"
"594","Codeforces Round 330 (Div. 1)","CF","FINISHED","false","7200","1447000200","295593226","2540","330","1","11/8/2015"
"593","Codeforces Round 329 (Div. 2)","CF","FINISHED","false","7200","1446655500","295937926","1960","329","2","11/4/2015"
"592","Codeforces Round 328 (Div. 2)","CF","FINISHED","false","7200","1446309000","296284426","1800","328","2","10/31/2015"
"590","Codeforces Round 327 (Div. 1)","CF","FINISHED","false","7200","1445763600","296829826","2300","327","1","10/25/2015"
"587","Codeforces Round 326 (Div. 1)","CF","FINISHED","false","9000","1444926600","297666826","2466.6666666666665","326","1","10/15/2015"
"585","Codeforces Round 325 (Div. 1)","CF","FINISHED","false","7200","1444641000","297952426","2383.3333333333335","325","1","10/12/2015"
"584","Codeforces Round 324 (Div. 2)","CF","FINISHED","false","7200","1444149000","298444426","1660","324","2","10/6/2015"
"582","Codeforces Round 323 (Div. 1)","CF","FINISHED","false","7200","1443890700","298702726","2460","323","1","10/3/2015"
"581","Codeforces Round 322 (Div. 2)","CF","FINISHED","false","7200","1443430800","299162626","1700","322","2","9/28/2015"
"580","Codeforces Round 321 (Div. 2)","CF","FINISHED","false","7200","1442939400","299654026","1640","321","2","9/22/2015"
"578","Codeforces Round 320 (Div. 1) [Bayan Thanks-Round]","CF","FINISHED","false","9000","1442416500","300176926","2333.3333333333335","320","1","9/16/2015"
"576","Codeforces Round 319 (Div. 1)","CF","FINISHED","false","7800","1441902600","300690826","2340","319","1","9/10/2015"
"573","Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 1)","CF","FINISHED","false","7800","1440865800","301727626","2280","318","1","8/29/2015"
"571","Codeforces Round 317 [AimFund Thanks-Round] (Div. 1)","CF","FINISHED","false","7200","1440261000","302332426","2580","317","1","8/22/2015"
"570","Codeforces Round 316 (Div. 2)","CF","FINISHED","false","7200","1439483400","303110026","1700","316","2","8/13/2015"
"568","Codeforces Round 315 (Div. 1)","CF","FINISHED","false","7200","1439224200","303369226","2380","315","1","8/10/2015"
"567","Codeforces Round #Pi (Div. 2)","CF","FINISHED","false","9000","1438790400","303803026","1700","#Pi","2","8/5/2015"
"559","Codeforces Round 313 (Div. 1)","CF","FINISHED","false","7200","1437573600","305019826","2260","313","1","7/22/2015"
"558","Codeforces Round 312 (Div. 2)","CF","FINISHED","false","7200","1436886600","305706826","1780","312","2","7/14/2015"
"557","Codeforces Round 311 (Div. 2)","CF","FINISHED","false","7200","1435676400","306917026","1760","311","2","6/30/2015"
